Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
	Johnson	Queen		D	NY08	2021	10/29/2021	40003267
	Johnson	Russell (Rusty) Scott Mr		D	IN07	2021	9/8/2021	40003245
	Johnson	Travis E.		C	MN07	2021	7/29/2021	10041993
	Johnson	Travis E.		D	MN07	2021	5/13/2021	40003186
	Jolicoeur	Brandon Phillip		D	LA02	2021	2/24/2022	8218585
	Jones	Andrew M.	Jr.	C	MO01	2021	12/4/2021	10043620
	Jones	Andrew M.	Jr.	X	MO01	2021	9/13/2021	30015060
	Jones	Bryan Christopher		C	FL01	2021	3/16/2022	10044211
	Jones	Bryan Christopher		X	FL01	2021	12/21/2021	30015203
	Jones	Christopher Michael		C	TX37	2021	12/22/2021	10044079
	Jones	Christopher Michael		X	TX37	2021	11/30/2021	30015164
	Jones	Eric Scott		D	OH13	2021	9/22/2021	40003249
	Jones	Kermit		C	CA04	2021	11/16/2021	10044064
	Jones	Kermit		X	CA04	2021	9/15/2021	8218343
	Jones	Kermit		X	CA04	2021	11/30/2021	8218466
	Jones	Laura		C	TX08	2021	5/16/2022	10046240
Hon.	Jones	Mondaire		A	NY17	2021	8/4/2023	10055399
Hon.	Jones	Mondaire		O	NY17	2021	5/16/2022	10048830
	Jones	Rebekah		C	FL01	2021	12/1/2021	8218473
Hon.	Jordan	James D		O	OH04	2021	5/16/2022	10046901
	Joy	Elizabeth L.		A	NY20	2021	5/6/2021	10040246
	Joy	Elizabeth L.		C	NY20	2021	5/4/2021	10040134
Hon.	Joyce	David P.		O	OH14	2021	8/12/2022	10048847
Hon.	Joyce	David P.		P	OH14	2021	7/27/2021	20018692
Hon.	Joyce	David P.		P	OH14	2021	9/30/2021	20019546
Hon.	Joyce	David P.		X	OH14	2021	5/15/2022	30017131
Hon.	Joyce	David P.		X	OH14	2021	6/23/2022	30017552
Hon.	Joyce	David P.		X	OH14	2021	7/18/2022	30017625
Hon.	Joyce	John		A	PA13	2021	5/22/2023	10054895
Hon.	Joyce	John		O	PA13	2021	5/14/2022	10046722
Mr.	Judge	James		C	FL14	2021	2/4/2022	10044403
Hon.	Kahele	Kaiali'I		A	HI02	2021	5/12/2022	8218862
Hon.	Kahele	Kaiali'I		O	HI02	2021	5/10/2022	10047431
Mr.	Kail	Evan Berman		C	MN04	2021	6/2/2021	8218073
	Kalloch	Andrew		C	OR04	2021	1/12/2022	10044340
	Kamlager	Sydney		A	CA37	2021	8/13/2022	10050207
	Kamlager	Sydney		C	CA37	2021	3/31/2022	10044289
	Kamlager	Sydney		X	CA37	2021	1/3/2022	30015223
Hon.	Kaptur	Marcy		O	OH09	2021	5/16/2022	10047851
	Karr	Gregory Blane		C	SC02	2021	10/28/2021	10041447
	Karr	Gregory Blane		X	SC02	2021	8/3/2021	30014995
Hon.	Katko	John M.		O	NY24	2021	7/15/2022	10047503
Hon.	Katko	John M.		X	NY24	2021	5/14/2022	30017088
	Katzenmeyer	Jessica		C	WI05	2021	10/13/2021	10043891
	Kaur	Navjot Pal		C	NY03	2021	5/30/2021	10040710
	Kean	Thomas H.	Jr	C	NJ07	2021	11/11/2021	10042007
	Kean	Thomas H.	Jr	X	NJ07	2021	8/3/2021	30015002
Hon.	Keating	William R.		A	MA09	2021	9/26/2022	10050437
Hon.	Keating	William R.		O	MA09	2021	6/8/2022	10048186
Hon.	Keating	William R.		P	MA09	2021	4/27/2021	20018465
Hon.	Keating	William R.		P	MA09	2021	6/15/2021	20018875
Hon.	Keating	William R.		P	MA09	2021	7/20/2021	20019116
Hon.	Keating	William R.		X	MA09	2021	5/13/2022	30016965
	Keeney	Taylor		C	VA07	2021	10/8/2021	10043846
	Keirsey	Kent		C	NC13	2021	2/1/2022	10043968
	Keirsey	Kent		X	NC13	2021	11/15/2021	30015142
Ms.	Keivaulqe Autiameineire	Fepbrina Estrelvia		A	CA27	2021	2/14/2023	10050917
Ms.	Keivaulqe Autiameineire	Fepbrina Estrelvia		C	CA27	2021	2/14/2023	10050914
Mr.	Keller	Bryan Eugene		C	WY00	2021	3/1/2021	10039567
Hon.	Keller	Fred		O	PA12	2021	4/26/2022	8218689
	Kelley	Brenden P.		C	OH14	2021	8/13/2021	10040210
	Kelley	Brenden P.		X	OH14	2021	5/11/2021	30014895
	Kelly	Jacquelyn Odessa		C	TN05	2021	5/14/2021	10039779
Hon.	Kelly	John Trent		O	MS01	2021	4/26/2022	10046585
Hon.	Kelly	Mike		O	PA16	2021	6/10/2022	8219005
Hon.	Kelly	Mike		P	PA16	2021	1/25/2021	8217820
Hon.	Kelly	Mike		P	PA16	2021	2/23/2021	8217868
Hon.	Kelly	Mike		P	PA16	2021	4/15/2021	8217939
Hon.	Kelly	Mike		P	PA16	2021	9/24/2021	8218359
Hon.	Kelly	Mike		P	PA16	2021	12/13/2021	8218500
Hon.	Kelly	Mike		P	PA16	2021	12/20/2021	8218506
Hon.	Kelly	Mike		P	PA16	2021	1/21/2022	8218541
Hon.	Kelly	Mike		X	PA16	2021	5/17/2022	8218819
Hon.	Kelly	Robin		O	IL02	2021	5/14/2022	10048764
Hon.	Kennedy	Joseph P.	III	T	MA04	2021	4/29/2021	8218000
Hon.	Kennedy	Joseph P.	III	X	MA04	2021	4/15/2021	8217980
	Kennedy	Robert James	III	C	PA06	2021	7/1/2021	10041060
	Kent	Joseph		A	WA03	2021	10/25/2022	10050529
	Kent	Joseph		C	WA03	2021	2/3/2022	10044538
	Kerner	Gerald M.		C	MS02	2021	11/7/2021	10043998
Hon.	Khanna	Rohit		A	CA17	2021	1/24/2023	8219341
Hon.	Khanna	Rohit		O	CA17	2021	8/10/2022	8219143
Hon.	Khanna	Rohit		P	CA17	2021	2/16/2021	8217856
Hon.	Khanna	Rohit		P	CA17	2021	3/12/2021	8217894
Hon.	Khanna	Rohit		P	CA17	2021	4/16/2021	8217938
Hon.	Khanna	Rohit		P	CA17	2021	5/14/2021	8218031
Hon.	Khanna	Rohit		P	CA17	2021	6/10/2021	8218109
Hon.	Khanna	Rohit		P	CA17	2021	7/13/2021	8218147
Hon.	Khanna	Rohit		P	CA17	2021	8/13/2021	8218261
Hon.	Khanna	Rohit		P	CA17	2021	9/15/2021	8218338
Hon.	Khanna	Rohit		P	CA17	2021	10/14/2021	8218398
Hon.	Khanna	Rohit		P	CA17	2021	11/9/2021	8218426
Hon.	Khanna	Rohit		P	CA17	2021	12/7/2021	8218490
Hon.	Khanna	Rohit		X	CA17	2021	3/17/2022	8218611
	Kheireddine	Moneer		D	FL13	2021	11/12/2021	40003275
	Kheireddine	Moneer		X	FL13	2021	8/23/2021	30015035
	Kiggans	Jennifer		C	VA02	2021	8/8/2021	10040442
	Kiggans	Jennifer		X	VA02	2021	6/1/2021	30014916
	Kiggans	Jennifer		X	VA02	2021	7/19/2021	30014986
	Kilboy	Matthew		C	OH13	2021	12/22/2021	10044260
Hon.	Kildee	Daniel T.		O	MI05	2021	5/12/2022	10046944
Mr.	Kilgore	Daniel McArthur		C	OH15	2021	5/5/2021	8218014
Hon.	Kilmer	Derek		O	WA06	2021	5/14/2022	10047661
Hon.	Kim	Andy		O	NJ03	2021	5/16/2022	10047743
	Kim	David Yung Ho		C	CA34	2021	5/18/2022	10049388
Hon.	Kim	Young		O	CA39	2021	8/13/2022	10050023
Hon.	Kim	Young		X	CA39	2021	5/13/2022	8218737
Hon.	Kind	Ron		O	WI03	2021	8/15/2022	10048177
Hon.	Kind	Ron		X	WI03	2021	5/11/2022	30016827
Hon.	King	Peter T.		T	NY02	2021	2/4/2021	8217837
Hon.	King	Peter T.		T	NY02	2021	6/2/2021	8218076
Hon.	King	Steve		T	IA04	2021	2/3/2021	10039510
Hon.	King	Steve		X	IA04	2021	2/3/2021	30011644
Mr.	Kinsey	Craig Robert		C	NC04	2021	6/20/2021	10040890
Hon.	Kinzinger	Adam		O	IL16	2021	5/12/2022	10048308
	Kirkmeyer	Barbara		C	CO08	2021	12/16/2021	10044235
Hon.	Kirkpatrick	Ann		A	AZ02	2021	5/29/2022	10049565
Hon.	Kirkpatrick	Ann		O	AZ02	2021	5/29/2022	10049564
	Kistner	Tyler		C	MN02	2021	5/17/2021	10040501
	Klee Hood	Sarah		C	NY24	2021	3/10/2022	10044192
	Klee Hood	Sarah		X	NY24	2021	12/13/2021	30015193
	Klippert	Bradley		C	WA04	2021	5/17/2021	10040519
	Klussmann	Duncan Foster		C	TX38	2021	1/30/2022	10044402
	Klussmann	Duncan Foster		X	TX38	2021	1/26/2022	30015255
	Konczal	Kevin		X	AZ06	2021	8/23/2021	30015022
	Koolidge	Michael		C	IL14	2021	1/3/2022	10044273
	Koprowski	Gene		W	IL16	2021	2/16/2021	7807
	Kovacs	John		C	NV03	2021	11/5/2021	10043247
	Kovacs	John		X	NV03	2021	8/23/2021	30015038
	Kovic	Robert D.		C	NJ11	2021	5/15/2021	10040478
	Kraft	Vicki Caldwell		C	WA03	2021	4/20/2022	10046531
	Krause	Ryan Patrick		C	TX15	2021	2/16/2022	10044595
	Kreiselmaier	Elizabeth		C	WA06	2021	5/14/2021	10040410
Hon.	Krishnamoorthi	S. Raja		O	IL08	2021	7/29/2022	10048789
Hon.	Krishnamoorthi	S. Raja		X	IL08	2021	5/15/2022	30017115
	Kuehl	Kyle		X	IA01	2021	12/21/2021	30015196
	Kulmann	Janifer Suzanne		C	CO08	2021	4/6/2022	10044324
	Kulmann	Janifer Suzanne		X	CO08	2021	1/10/2022	30015238
	Kumar	Neil		C	AR03	2021	4/29/2021	10040085
	Kumar	Neil		D	AR03	2021	5/11/2021	8218025
	Kunze	Stephanie L.		C	OH15	2021	5/26/2021	10040682
	Kurani	Shrina		C	CA42	2021	11/16/2021	10042655
	Kurani	Shrina		X	CA42	2021	9/15/2021	8218345
Hon.	Kuster	Ann M.		O	NH02	2021	5/16/2022	8218865
Hon.	Kustoff	David		O	TN08	2021	5/12/2022	10046681
Hon.	Kustoff	David		P	TN08	2021	2/26/2021	8217876
Hon.	Kustoff	David		P	TN08	2021	6/22/2021	8218126
Hon.	Kustoff	David		P	TN08	2021	8/20/2021	8218311
Hon.	Kustoff	David		P	TN08	2021	10/26/2021	8218411
Hon.	Kustoff	David		P	TN08	2021	11/30/2021	8218477
	Lafazan	Joshua		C	NY03	2021	5/11/2022	10044284
	Lafazan	Joshua		X	NY03	2021	1/6/2022	30015220
	Lafazan	Joshua		X	NY03	2021	1/26/2022	30015258
Hon.	LaHood	Darin McKay		O	IL18	2021	5/16/2022	10047079
	Lal	Amit		C	NY05	2021	1/13/2022	10044378
Hon.	LaMalfa	Doug		O	CA01	2021	4/27/2022	10046955
Hon.	Lamb	Conor		O	PA17	2021	5/6/2022	10047576
Hon.	Lamborn	Doug		O	CO05	2021	8/11/2022	8219172
Hon.	Lamborn	Doug		P	CO05	2021	2/8/2021	8217846
Hon.	Lamborn	Doug		P	CO05	2021	3/19/2021	8217906
Hon.	Lamborn	Doug		P	CO05	2021	5/13/2021	8218028
Hon.	Lamborn	Doug		P	CO05	2021	6/28/2021	8218132
Hon.	Lamborn	Doug		P	CO05	2021	7/27/2021	8218183
Hon.	Lamborn	Doug		P	CO05	2021	9/28/2021	8218370
Hon.	Lamborn	Doug		P	CO05	2021	10/27/2021	8218413
Hon.	Lamborn	Doug		P	CO05	2021	11/18/2021	8218442
Hon.	Lamborn	Doug		X	CO05	2021	5/17/2022	8218833
	Lancia	Bob		C	RI02	2021	9/7/2021	10043691
	Langella	Lewis Milam		C	TX02	2021	2/11/2022	8218566
Hon.	Langevin	James R.		A	RI02	2021	4/26/2023	10051172
Hon.	Langevin	James R.		O	RI02	2021	8/10/2022	10047902
Hon.	Langevin	James R.		P	RI02	2021	1/8/2021	20017921
Hon.	Langevin	James R.		P	RI02	2021	2/17/2021	20018127
Hon.	Langevin	James R.		P	RI02	2021	3/10/2021	20018308
Hon.	Langevin	James R.		P	RI02	2021	4/9/2021	20018522
Hon.	Langevin	James R.		P	RI02	2021	5/13/2021	20018638
Hon.	Langevin	James R.		P	RI02	2021	6/10/2021	20018852
Hon.	Langevin	James R.		P	RI02	2021	7/7/2021	20019035
Hon.	Langevin	James R.		P	RI02	2021	8/14/2021	20019333
Hon.	Langevin	James R.		P	RI02	2021	9/13/2021	20019445
Hon.	Langevin	James R.		P	RI02	2021	10/15/2021	20019600
Hon.	Langevin	James R.		P	RI02	2021	11/15/2021	20019734
Hon.	Langevin	James R.		P	RI02	2021	12/13/2021	20019949
Hon.	Langevin	James R.		X	RI02	2021	5/9/2022	30016717
Mr.	Lapierre	Michael James		C	SC04	2021	9/30/2021	10043795
	Lara	Angel		C	CA21	2021	9/3/2021	10042954
	Lara	Angel		X	CA21	2021	8/23/2021	30015028
	Lare	Jeff		C	OH15	2021	7/2/2021	10040726
Mr.	Larkin	Matt		C	WA08	2021	7/19/2021	10040968
Mr.	Larkin	Matt		X	WA08	2021	6/22/2021	30014964
	Larkins	Juddson		C	SC02	2021	9/7/2021	10043552
Hon.	Larsen	Rick		A	WA02	2021	7/7/2023	10054984
Hon.	Larsen	Rick		O	WA02	2021	5/16/2022	10046605
Hon.	Larson	John B.		O	CT01	2021	5/16/2022	10047377
	Lassiter	Shawn		C	TX06	2021	4/1/2021	10039699
Hon.	Latta	Robert E.		O	OH05	2021	5/2/2022	10046271
Hon.	LaTurner	Jake		O	KS02	2021	8/10/2022	10048319
Hon.	LaTurner	Jake		X	KS02	2021	5/12/2022	30016888
	Lauf	Catalina		C	IL16	2021	8/13/2021	10040198
	Lauf	Catalina		X	IL16	2021	6/1/2021	30014927
	Lauser	Lucy Esther Joan		D	WA03	2021	5/6/2021	8218017
Hon.	Lawrence	Brenda Lulenar		A	MI14	2021	8/31/2022	10050354
Hon.	Lawrence	Brenda Lulenar		O	MI14	2021	6/14/2022	10049763
Hon.	Lawson	Alfred	Jr	O	FL05	2021	5/16/2022	10048159
	Lawson	Jeanine M.		C	VA10	2021	8/13/2021	10042639
Dr.	Lazor	Lawrence Zidovsky		A	CT01	2021	5/30/2021	10040717
Dr.	Lazor	Lawrence Zidovsky		C	CT01	2021	5/29/2021	10040530
Dr.	Lazor	Lawrence Zidovsky		X	CT01	2021	6/8/2021	30014930
	Leathers	Jeffery JD		C	MO04	2021	6/14/2021	10040882
	Leavitt	Karoline		C	NH01	2021	8/13/2021	10043061
	Lee	Aaron Payton		C	MS04	2021	11/17/2021	10044080
Hon.	Lee	Barbara		O	CA13	2021	7/15/2022	10047915
Hon.	Lee	Barbara		X	CA13	2021	5/13/2022	30017062
Hon.	Lee	Barbara		X	CA13	2021	6/23/2022	30017538
	Lee	Denton		C	NC07	2021	5/24/2021	10040604
	Lee	Summer		C	PA18	2021	3/14/2022	10043964
	Lee	Summer		X	PA18	2021	11/15/2021	30015138
Hon.	Lee	Susie		O	NV03	2021	8/13/2022	10046244
Hon.	Lee	Susie		P	NV03	2021	1/11/2021	20017980
Hon.	Lee	Susie		P	NV03	2021	2/10/2021	20018168
Hon.	Lee	Susie		P	NV03	2021	3/11/2021	20018329
Hon.	Lee	Susie		P	NV03	2021	5/5/2021	20018528
Hon.	Lee	Susie		P	NV03	2021	5/10/2021	20018701
Hon.	Lee	Susie		P	NV03	2021	6/14/2021	20018866
Hon.	Lee	Susie		P	NV03	2021	7/13/2021	20019023
Hon.	Lee	Susie		P	NV03	2021	8/13/2021	20019238
Hon.	Lee	Susie		P	NV03	2021	9/10/2021	20019426
Hon.	Lee	Susie		P	NV03	2021	9/23/2021	20019513
Hon.	Lee	Susie		P	NV03	2021	10/12/2021	20019586
Hon.	Lee	Susie		P	NV03	2021	10/19/2021	20019647
Hon.	Lee	Susie		P	NV03	2021	11/9/2021	20019743
Hon.	Lee	Susie		X	NV03	2021	5/2/2022	30016550
Hon.	Leger Fernandez	Teresa		O	NM03	2021	8/13/2022	10048534
Hon.	Leger Fernandez	Teresa		X	NM03	2021	5/15/2022	30017157
	Lehman	Matthew		D	KY04	2021	1/19/2022	40003297
Mrs.	Lemons-Johnson	Audra		C	MI03	2021	5/13/2021	10040400
	Lenney	Brian		C	ID01	2021	8/19/2021	10043555
	Lentz	Greg		C	CA12	2021	7/3/2021	10041113
	Lesko	Debbie		O	AZ08	2021	8/10/2022	10047532
	Lesko	Debbie		X	AZ08	2021	5/12/2022	30016931
Hon.	Letlow	Julia		C	LA05	2021	8/11/2021	10042925
Hon.	Letlow	Julia		O	LA05	2021	7/28/2022	10049213
Hon.	Letlow	Julia		X	LA05	2021	5/16/2022	30017325
	Levi	Robert		A	TX01	2021	5/1/2022	10047127
	Levi	Robert		C	TX01	2021	5/14/2021	10040446
Hon.	Levin	Andy		O	MI09	2021	5/16/2022	10047067
Hon.	Levin	Mike		O	CA49	2021	4/21/2022	10046465
	Lewis	Jennifer Lynn		C	VA06	2021	10/4/2021	10043840
Hon.	Lieu	Ted		A	CA33	2021	7/31/2023	10055441
Hon.	Lieu	Ted		A	CA33	2021	8/15/2023	10055684
Hon.	Lieu	Ted		O	CA33	2021	8/3/2022	10048673
Hon.	Lieu	Ted		X	CA33	2021	5/13/2022	30017051
	Lindquist	Mark J.		C	MN07	2021	10/31/2021	10043965
	Lindquist	Mark J.		X	MN07	2021	10/7/2021	8218390
Hon.	Lipinski	Daniel		T	IL03	2021	2/3/2021	10039494
	Lira	John		C	TX23	2021	6/24/2021	10040985
	Lira	John		X	TX23	2021	6/29/2021	30014965
Hon.	Loebsack	David		T	IA02	2021	1/28/2021	8217830
Hon.	Lofgren	Zoe		O	CA19	2021	8/11/2022	10046892
Hon.	Lofgren	Zoe		P	CA19	2021	9/10/2021	20019458
Hon.	Lofgren	Zoe		P	CA19	2021	10/7/2021	20019592
Hon.	Lofgren	Zoe		P	CA19	2021	11/3/2021	20019744
Hon.	Lofgren	Zoe		X	CA19	2021	5/6/2022	30016648
Hon.	Lofgren	Zoe		X	CA19	2021	6/16/2022	30017444
	Logan	George S.		C	CT05	2021	9/5/2021	10043680
	Logemann	Jonathan		C	IL17	2021	1/2/2022	10044228
Mr.	Lombardi	Jack	II	C	IL16	2021	8/16/2021	8218295
Mr.	Lombardi	Jack	II	X	IL16	2021	5/18/2021	30014915
Hon.	Long	Billy		O	MO07	2021	5/13/2022	8218861
Hon.	Long	Billy		P	MO07	2021	6/16/2021	8218114
	Loomer	Laura		C	FL21	2021	6/17/2022	10049711
	Lopez	Jazmin Nicole		C	CA40	2021	9/2/2021	10043638
Dr.	Lorinser	Bob James	Jr.	C	MI01	2021	11/22/2021	10044101
	Lott	Cherie		D	MI06	2021	1/14/2022	40003295
Hon.	Loudermilk	Barry		O	GA11	2021	5/15/2022	10048902
	Lowe	Kimberly		C	VA05	2021	11/10/2021	10044019
	Lowe	Kimberly		D	VA05	2021	11/10/2021	40003274
Hon.	Lowenthal	Alan S.		O	CA47	2021	7/22/2022	10047515
Hon.	Lowenthal	Alan S.		P	CA47	2021	1/9/2021	20017999
Hon.	Lowenthal	Alan S.		P	CA47	2021	1/9/2021	20018000
Hon.	Lowenthal	Alan S.		P	CA47	2021	1/9/2021	20018001
Hon.	Lowenthal	Alan S.		P	CA47	2021	1/26/2021	20018081
Hon.	Lowenthal	Alan S.		P	CA47	2021	1/26/2021	20018082
Hon.	Lowenthal	Alan S.		P	CA47	2021	1/26/2021	20018083
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/2/2021	20018129
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/2/2021	20018130
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/2/2021	20018131
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/2/2021	20018132
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/5/2021	20018153
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/5/2021	20018154
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/5/2021	20018155
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/10/2021	20018185
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/10/2021	20018186
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/10/2021	20018187
Hon.	Lowenthal	Alan S.		P	CA47	2021	2/21/2021	20018256
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/5/2021	20018334
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/5/2021	20018335
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/5/2021	20018336
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/17/2021	20018413
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/17/2021	20018414
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/23/2021	20018447
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/23/2021	20018448
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/23/2021	20018449
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/23/2021	20018450
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/23/2021	20018451
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/23/2021	20018452
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/23/2021	20018453
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/28/2021	20018473
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/28/2021	20018474
Hon.	Lowenthal	Alan S.		P	CA47	2021	3/28/2021	20018475
Hon.	Lowenthal	Alan S.		P	CA47	2021	4/4/2021	20018513
Hon.	Lowenthal	Alan S.		P	CA47	2021	4/4/2021	20018514
Hon.	Lowenthal	Alan S.		P	CA47	2021	4/15/2021	20018593
Hon.	Lowenthal	Alan S.		P	CA47	2021	5/17/2021	20018667
Hon.	Lowenthal	Alan S.		P	CA47	2021	5/24/2021	20018803
Hon.	Lowenthal	Alan S.		P	CA47	2021	6/6/2021	20018857
Hon.	Lowenthal	Alan S.		P	CA47	2021	6/13/2021	20018911
Hon.	Lowenthal	Alan S.		P	CA47	2021	6/13/2021	20018912
Hon.	Lowenthal	Alan S.		P	CA47	2021	6/13/2021	20018913
Hon.	Lowenthal	Alan S.		P	CA47	2021	7/5/2021	20019028
Hon.	Lowenthal	Alan S.		P	CA47	2021	7/6/2021	20019033
Hon.	Lowenthal	Alan S.		P	CA47	2021	7/10/2021	20019068
Hon.	Lowenthal	Alan S.		P	CA47	2021	7/15/2021	20019096
Hon.	Lowenthal	Alan S.		P	CA47	2021	7/15/2021	20019097
Hon.	Lowenthal	Alan S.		P	CA47	2021	7/15/2021	20019098
Hon.	Lowenthal	Alan S.		P	CA47	2021	7/16/2021	20019100
Hon.	Lowenthal	Alan S.		P	CA47	2021	8/7/2021	20019253
Hon.	Lowenthal	Alan S.		P	CA47	2021	8/12/2021	20019309
Hon.	Lowenthal	Alan S.		P	CA47	2021	8/30/2021	20019402
Hon.	Lowenthal	Alan S.		P	CA47	2021	8/30/2021	20019403
Hon.	Lowenthal	Alan S.		P	CA47	2021	9/14/2021	20019481
Hon.	Lowenthal	Alan S.		P	CA47	2021	9/14/2021	20019482
Hon.	Lowenthal	Alan S.		P	CA47	2021	9/14/2021	20019483
Hon.	Lowenthal	Alan S.		P	CA47	2021	10/4/2021	20019570
Hon.	Lowenthal	Alan S.		P	CA47	2021	10/7/2021	20019595
Hon.	Lowenthal	Alan S.		P	CA47	2021	10/7/2021	20019596
Hon.	Lowenthal	Alan S.		P	CA47	2021	10/16/2021	20019638
Hon.	Lowenthal	Alan S.		P	CA47	2021	11/8/2021	20019776
Hon.	Lowenthal	Alan S.		P	CA47	2021	11/8/2021	20019777
Hon.	Lowenthal	Alan S.		P	CA47	2021	11/10/2021	20019795
Hon.	Lowenthal	Alan S.		P	CA47	2021	11/10/2021	20019796
Hon.	Lowenthal	Alan S.		P	CA47	2021	11/15/2021	20019829
Hon.	Lowenthal	Alan S.		P	CA47	2021	11/18/2021	20019852
Hon.	Lowenthal	Alan S.		P	CA47	2021	11/28/2021	20019896
Hon.	Lowenthal	Alan S.		P	CA47	2021	12/14/2021	20020009
Hon.	Lowenthal	Alan S.		P	CA47	2021	12/25/2021	20020097
Hon.	Lowenthal	Alan S.		P	CA47	2021	12/25/2021	20020098
Hon.	Lowenthal	Alan S.		P	CA47	2021	12/25/2021	20020099
Hon.	Lowenthal	Alan S.		X	CA47	2021	5/14/2022	30017098
Hon.	Lowey	Nita M.		T	NY17	2021	1/29/2021	10039444
Dr.	Lowry	Robert		C	TX21	2021	7/2/2021	10041089
Dr.	Lowry	Robert		D	TX21	2021	6/28/2021	40003218
Hon.	Lucas	Frank D.		O	OK03	2021	5/14/2022	10047013
Hon.	Luetkemeyer	Blaine		O	MO03	2021	4/27/2022	8218690
	Luevanos	Ruth		C	CA25	2021	7/8/2021	10041278
Hon.	Luján	Ben Ray		E	NM03	2021	1/29/2021	8217833
Hon.	Luria	Elaine		O	VA02	2021	5/16/2022	10048855
Hon.	Luria	Elaine		P	VA02	2021	4/13/2021	20018569
Dr.	Lutin	Charles David		C	GA14	2021	11/12/2021	10044025
	Luttrell	Morgan Joe		C	TX08	2021	8/24/2021	10041079
	Luttrell	Morgan Joe		X	TX08	2021	6/29/2021	30014972
	Lydon	Robert K.		C	CA01	2021	8/8/2021	10041224
	Lydon	Robert K.		D	CA01	2021	7/12/2021	40003226
Hon.	Lynch	Stephen F.		O	MA08	2021	5/13/2022	10047198
	Lynn	Eric		C	FL13	2021	8/13/2021	10043273
Hon.	Mace	Nancy		O	SC01	2021	5/16/2022	10049157
	MacGlaflin	Robert James		C	TX33	2021	12/3/2021	10044154
	MacKenzie	Ryan Edward		C	PA15	2021	12/17/2021	10044122
	Majewski	J. R.		C	OH09	2021	8/8/2022	10050138
	Makki	Amanda		C	FL13	2021	11/2/2021	10043958
	Malgeri	Noah		A	NV03	2021	8/24/2021	10043602
	Malgeri	Noah		C	NV03	2021	8/24/2021	10043601
	Malgeri	Noah		X	NV03	2021	9/15/2021	8218346
Hon.	Malinowski	Tom		B	NJ07	2021	8/17/2021	8218301
Hon.	Malinowski	Tom		O	NJ07	2021	8/13/2022	10048248
Hon.	Malinowski	Tom		P	NJ07	2021	3/5/2021	20011417
Hon.	Malinowski	Tom		P	NJ07	2021	3/6/2021	20018344
Hon.	Malinowski	Tom		P	NJ07	2021	4/10/2021	20018553
Hon.	Malinowski	Tom		P	NJ07	2021	6/12/2021	20018792
Hon.	Malinowski	Tom		P	NJ07	2021	6/23/2021	20018967
Hon.	Malinowski	Tom		P	NJ07	2021	7/9/2021	20019040
Hon.	Malinowski	Tom		P	NJ07	2021	8/26/2021	20019374
Hon.	Malinowski	Tom		P	NJ07	2021	7/1/2022	8219063
Hon.	Malinowski	Tom		X	NJ07	2021	5/11/2022	30016858
Hon.	Malliotakis	Nicole		O	NY11	2021	8/12/2022	10047677
Hon.	Malliotakis	Nicole		X	NY11	2021	5/14/2022	30017100
Hon.	Maloney	Carolyn B.		O	NY12	2021	5/10/2022	10047297
Hon.	Maloney	Carolyn B.		P	NY12	2021	10/22/2021	20017063
Hon.	Maloney	Carolyn B.		P	NY12	2021	12/18/2021	20020032
Hon.	Maloney	Sean Patrick		O	NY18	2021	5/16/2022	10048444
Hon.	Maloney	Sean Patrick		P	NY18	2021	4/2/2021	20018502
Hon.	Mann	Tracey Robert		O	KS01	2021	8/2/2022	10047536
Hon.	Mann	Tracey Robert		X	KS01	2021	5/12/2022	30016871
	Manning	Kathy		P	NC06	2021	2/4/2021	20018138
	Manning	Kathy		P	NC06	2021	3/4/2021	20018325
Hon.	Manning	Kathy		O	NC06	2021	8/12/2022	10044902
Hon.	Manning	Kathy		P	NC06	2021	5/6/2021	20018693
Hon.	Manning	Kathy		P	NC06	2021	11/5/2021	20019751
Hon.	Manning	Kathy		X	NC06	2021	4/13/2022	30015333
	Mannix	Brian Matthew		C	NY08	2021	1/8/2022	10044347
	Manolache	Gabriella		D	MI03	2021	5/11/2021	40003177
